,Month,Month Code,County,County Code,Deaths,latitude,longitude
621,"Oct., 2009",2009/10,"Kings County, NY",36047,11,40.64530975,-73.95502303
636,"Nov., 2009",2009/11,"Kings County, NY",36047,12,40.64530975,-73.95502303
651,"Dec., 2009",2009/12,"Kings County, NY",36047,12,40.64530975,-73.95502303
706,"Apr., 2010",2010/04,"Kings County, NY",36047,11,40.64530975,-73.95502303
722,"May, 2010",2010/05,"Kings County, NY",36047,12,40.64530975,-73.95502303
738,"Jun., 2010",2010/06,"Kings County, NY",36047,18,40.64530975,-73.95502303
753,"Jul., 2010",2010/07,"Kings County, NY",36047,18,40.64530975,-73.95502303
774,"Aug., 2010",2010/08,"Kings County, NY",36047,14,40.64530975,-73.95502303
790,"Sep., 2010",2010/09,"Kings County, NY",36047,14,40.64530975,-73.95502303
804,"Oct., 2010",2010/10,"Kings County, NY",36047,18,40.64530975,-73.95502303
819,"Nov., 2010",2010/11,"Kings County, NY",36047,17,40.64530975,-73.95502303
835,"Dec., 2010",2010/12,"Kings County, NY",36047,10,40.64530975,-73.95502303
888,"Apr., 2011",2011/04,"Kings County, NY",36047,15,40.64530975,-73.95502303
903,"May, 2011",2011/05,"Kings County, NY",36047,14,40.64530975,-73.95502303
920,"Jun., 2011",2011/06,"Kings County, NY",36047,12,40.64530975,-73.95502303
937,"Jul., 2011",2011/07,"Kings County, NY",36047,11,40.64530975,-73.95502303
954,"Aug., 2011",2011/08,"Kings County, NY",36047,17,40.64530975,-73.95502303
973,"Sep., 2011",2011/09,"Kings County, NY",36047,21,40.64530975,-73.95502303
989,"Oct., 2011",2011/10,"Kings County, NY",36047,10,40.64530975,-73.95502303
1068,"Apr., 2012",2012/04,"Kings County, NY",36047,11,40.64530975,-73.95502303
1106,"Jun., 2012",2012/06,"Kings County, NY",36047,11,40.64530975,-73.95502303
1124,"Jul., 2012",2012/07,"Kings County, NY",36047,17,40.64530975,-73.95502303
1163,"Sep., 2012",2012/09,"Kings County, NY",36047,10,40.64530975,-73.95502303
1238,"Feb., 2013",2013/02,"Kings County, NY",36047,10,40.64530975,-73.95502303
1253,"Mar., 2013",2013/03,"Kings County, NY",36047,11,40.64530975,-73.95502303
1267,"Apr., 2013",2013/04,"Kings County, NY",36047,10,40.64530975,-73.95502303
1298,"Jun., 2013",2013/06,"Kings County, NY",36047,10,40.64530975,-73.95502303
1335,"Aug., 2013",2013/08,"Kings County, NY",36047,14,40.64530975,-73.95502303
1369,"Oct., 2013",2013/10,"Kings County, NY",36047,11,40.64530975,-73.95502303
1533,"Sep., 2014",2014/09,"Kings County, NY",36047,11,40.64530975,-73.95502303
1549,"Oct., 2014",2014/10,"Kings County, NY",36047,11,40.64530975,-73.95502303
1599,"Jan., 2015",2015/01,"Kings County, NY",36047,10,40.64530975,-73.95502303
1664,"May, 2015",2015/05,"Kings County, NY",36047,11,40.64530975,-73.95502303
1717,"Jul., 2015",2015/07,"Kings County, NY",36047,12,40.64530975,-73.95502303
1744,"Aug., 2015",2015/08,"Kings County, NY",36047,13,40.64530975,-73.95502303
1792,"Oct., 2015",2015/10,"Kings County, NY",36047,11,40.64530975,-73.95502303
1817,"Nov., 2015",2015/11,"Kings County, NY",36047,11,40.64530975,-73.95502303
1837,"Dec., 2015",2015/12,"Kings County, NY",36047,10,40.64530975,-73.95502303
1955,"Jun., 2016",2016/06,"Kings County, NY",36047,16,40.64530975,-73.95502303
1983,"Jul., 2016",2016/07,"Kings County, NY",36047,13,40.64530975,-73.95502303
2011,"Aug., 2016",2016/08,"Kings County, NY",36047,17,40.64530975,-73.95502303
2037,"Sep., 2016",2016/09,"Kings County, NY",36047,14,40.64530975,-73.95502303
80,"May, 2007",2007/05,"Lake County, IN",18089,12,41.4193829,-87.3692227
123,"Jul., 2007",2007/07,"Lake County, IN",18089,11,41.4193829,-87.3692227
423,"Oct., 2008",2008/10,"Lake County, IN",18089,13,41.4193829,-87.3692227
617,"Oct., 2009",2009/10,"Lake County, IN",18089,12,41.4193829,-87.3692227
731,"Jun., 2010",2010/06,"Lake County, IN",18089,12,41.4193829,-87.3692227
1081,"May, 2012",2012/05,"Lake County, IN",18089,10,41.4193829,-87.3692227
1310,"Jul., 2013",2013/07,"Lake County, IN",18089,11,41.4193829,-87.3692227
1527,"Sep., 2014",2014/09,"Lake County, IN",18089,10,41.4193829,-87.3692227
1736,"Aug., 2015",2015/08,"Lake County, IN",18089,10,41.4193829,-87.3692227
2055,"Oct., 2016",2016/10,"Lake County, IN",18089,12,41.4193829,-87.3692227
2,"Jan., 2007",2007/01,"Los Angeles County, CA",6037,64,34.3155072,-118.2096814
21,"Feb., 2007",2007/02,"Los Angeles County, CA",6037,51,34.3155072,-118.2096814
37,"Mar., 2007",2007/03,"Los Angeles County, CA",6037,51,34.3155072,-118.2096814
54,"Apr., 2007",2007/04,"Los Angeles County, CA",6037,58,34.3155072,-118.2096814
73,"May, 2007",2007/05,"Los Angeles County, CA",6037,66,34.3155072,-118.2096814
95,"Jun., 2007",2007/06,"Los Angeles County, CA",6037,65,34.3155072,-118.2096814
115,"Jul., 2007",2007/07,"Los Angeles County, CA",6037,81,34.3155072,-118.2096814
141,"Aug., 2007",2007/08,"Los Angeles County, CA",6037,73,34.3155072,-118.2096814
164,"Sep., 2007",2007/09,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
185,"Oct., 2007",2007/10,"Los Angeles County, CA",6037,59,34.3155072,-118.2096814
204,"Nov., 2007",2007/11,"Los Angeles County, CA",6037,48,34.3155072,-118.2096814
227,"Dec., 2007",2007/12,"Los Angeles County, CA",6037,49,34.3155072,-118.2096814
245,"Jan., 2008",2008/01,"Los Angeles County, CA",6037,60,34.3155072,-118.2096814
261,"Feb., 2008",2008/02,"Los Angeles County, CA",6037,50,34.3155072,-118.2096814
275,"Mar., 2008",2008/03,"Los Angeles County, CA",6037,70,34.3155072,-118.2096814
291,"Apr., 2008",2008/04,"Los Angeles County, CA",6037,59,34.3155072,-118.2096814
312,"May, 2008",2008/05,"Los Angeles County, CA",6037,55,34.3155072,-118.2096814
332,"Jun., 2008",2008/06,"Los Angeles County, CA",6037,48,34.3155072,-118.2096814
355,"Jul., 2008",2008/07,"Los Angeles County, CA",6037,49,34.3155072,-118.2096814
376,"Aug., 2008",2008/08,"Los Angeles County, CA",6037,60,34.3155072,-118.2096814
394,"Sep., 2008",2008/09,"Los Angeles County, CA",6037,43,34.3155072,-118.2096814
415,"Oct., 2008",2008/10,"Los Angeles County, CA",6037,64,34.3155072,-118.2096814
438,"Nov., 2008",2008/11,"Los Angeles County, CA",6037,58,34.3155072,-118.2096814
456,"Dec., 2008",2008/12,"Los Angeles County, CA",6037,55,34.3155072,-118.2096814
471,"Jan., 2009",2009/01,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
483,"Feb., 2009",2009/02,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
495,"Mar., 2009",2009/03,"Los Angeles County, CA",6037,53,34.3155072,-118.2096814
510,"Apr., 2009",2009/04,"Los Angeles County, CA",6037,41,34.3155072,-118.2096814
526,"May, 2009",2009/05,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
543,"Jun., 2009",2009/06,"Los Angeles County, CA",6037,44,34.3155072,-118.2096814
562,"Jul., 2009",2009/07,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
582,"Aug., 2009",2009/08,"Los Angeles County, CA",6037,57,34.3155072,-118.2096814
598,"Sep., 2009",2009/09,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
612,"Oct., 2009",2009/10,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
627,"Nov., 2009",2009/11,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814
642,"Dec., 2009",2009/12,"Los Angeles County, CA",6037,43,34.3155072,-118.2096814
657,"Jan., 2010",2010/01,"Los Angeles County, CA",6037,39,34.3155072,-118.2096814
669,"Feb., 2010",2010/02,"Los Angeles County, CA",6037,32,34.3155072,-118.2096814
679,"Mar., 2010",2010/03,"Los Angeles County, CA",6037,57,34.3155072,-118.2096814
693,"Apr., 2010",2010/04,"Los Angeles County, CA",6037,53,34.3155072,-118.2096814
712,"May, 2010",2010/05,"Los Angeles County, CA",6037,61,34.3155072,-118.2096814
727,"Jun., 2010",2010/06,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
744,"Jul., 2010",2010/07,"Los Angeles County, CA",6037,46,34.3155072,-118.2096814
764,"Aug., 2010",2010/08,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814
781,"Sep., 2010",2010/09,"Los Angeles County, CA",6037,33,34.3155072,-118.2096814
796,"Oct., 2010",2010/10,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
810,"Nov., 2010",2010/11,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
828,"Dec., 2010",2010/12,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
841,"Jan., 2011",2011/01,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814
854,"Feb., 2011",2011/02,"Los Angeles County, CA",6037,37,34.3155072,-118.2096814
866,"Mar., 2011",2011/03,"Los Angeles County, CA",6037,29,34.3155072,-118.2096814
877,"Apr., 2011",2011/04,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
894,"May, 2011",2011/05,"Los Angeles County, CA",6037,52,34.3155072,-118.2096814
910,"Jun., 2011",2011/06,"Los Angeles County, CA",6037,39,34.3155072,-118.2096814
927,"Jul., 2011",2011/07,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
944,"Aug., 2011",2011/08,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814
961,"Sep., 2011",2011/09,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
981,"Oct., 2011",2011/10,"Los Angeles County, CA",6037,44,34.3155072,-118.2096814
994,"Nov., 2011",2011/11,"Los Angeles County, CA",6037,37,34.3155072,-118.2096814
1007,"Dec., 2011",2011/12,"Los Angeles County, CA",6037,46,34.3155072,-118.2096814
1019,"Jan., 2012",2012/01,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
1035,"Feb., 2012",2012/02,"Los Angeles County, CA",6037,27,34.3155072,-118.2096814
1046,"Mar., 2012",2012/03,"Los Angeles County, CA",6037,33,34.3155072,-118.2096814
1062,"Apr., 2012",2012/04,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
1076,"May, 2012",2012/05,"Los Angeles County, CA",6037,30,34.3155072,-118.2096814
1095,"Jun., 2012",2012/06,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
1112,"Jul., 2012",2012/07,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
1132,"Aug., 2012",2012/08,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
1153,"Sep., 2012",2012/09,"Los Angeles County, CA",6037,32,34.3155072,-118.2096814
1169,"Oct., 2012",2012/10,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
1185,"Nov., 2012",2012/11,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
1201,"Dec., 2012",2012/12,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
1215,"Jan., 2013",2013/01,"Los Angeles County, CA",6037,32,34.3155072,-118.2096814
1231,"Feb., 2013",2013/02,"Los Angeles County, CA",6037,30,34.3155072,-118.2096814
1245,"Mar., 2013",2013/03,"Los Angeles County, CA",6037,50,34.3155072,-118.2096814
1260,"Apr., 2013",2013/04,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814
1274,"May, 2013",2013/05,"Los Angeles County, CA",6037,43,34.3155072,-118.2096814
1288,"Jun., 2013",2013/06,"Los Angeles County, CA",6037,52,34.3155072,-118.2096814
1304,"Jul., 2013",2013/07,"Los Angeles County, CA",6037,49,34.3155072,-118.2096814
1325,"Aug., 2013",2013/08,"Los Angeles County, CA",6037,37,34.3155072,-118.2096814
1344,"Sep., 2013",2013/09,"Los Angeles County, CA",6037,37,34.3155072,-118.2096814
1359,"Oct., 2013",2013/10,"Los Angeles County, CA",6037,37,34.3155072,-118.2096814
1376,"Nov., 2013",2013/11,"Los Angeles County, CA",6037,32,34.3155072,-118.2096814
1394,"Dec., 2013",2013/12,"Los Angeles County, CA",6037,29,34.3155072,-118.2096814
1409,"Jan., 2014",2014/01,"Los Angeles County, CA",6037,28,34.3155072,-118.2096814
1421,"Feb., 2014",2014/02,"Los Angeles County, CA",6037,29,34.3155072,-118.2096814
1431,"Mar., 2014",2014/03,"Los Angeles County, CA",6037,41,34.3155072,-118.2096814
1444,"Apr., 2014",2014/04,"Los Angeles County, CA",6037,50,34.3155072,-118.2096814
1456,"May, 2014",2014/05,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814
1475,"Jun., 2014",2014/06,"Los Angeles County, CA",6037,33,34.3155072,-118.2096814
1494,"Jul., 2014",2014/07,"Los Angeles County, CA",6037,32,34.3155072,-118.2096814
1508,"Aug., 2014",2014/08,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
1522,"Sep., 2014",2014/09,"Los Angeles County, CA",6037,31,34.3155072,-118.2096814
1539,"Oct., 2014",2014/10,"Los Angeles County, CA",6037,29,34.3155072,-118.2096814
1556,"Nov., 2014",2014/11,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
1570,"Dec., 2014",2014/12,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
1590,"Jan., 2015",2015/01,"Los Angeles County, CA",6037,29,34.3155072,-118.2096814
1609,"Feb., 2015",2015/02,"Los Angeles County, CA",6037,24,34.3155072,-118.2096814
1621,"Mar., 2015",2015/03,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
1637,"Apr., 2015",2015/04,"Los Angeles County, CA",6037,46,34.3155072,-118.2096814
1652,"May, 2015",2015/05,"Los Angeles County, CA",6037,31,34.3155072,-118.2096814
1676,"Jun., 2015",2015/06,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
1699,"Jul., 2015",2015/07,"Los Angeles County, CA",6037,43,34.3155072,-118.2096814
1729,"Aug., 2015",2015/08,"Los Angeles County, CA",6037,51,34.3155072,-118.2096814
1752,"Sep., 2015",2015/09,"Los Angeles County, CA",6037,49,34.3155072,-118.2096814
1777,"Oct., 2015",2015/10,"Los Angeles County, CA",6037,30,34.3155072,-118.2096814
1802,"Nov., 2015",2015/11,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
1825,"Dec., 2015",2015/12,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814
1847,"Jan., 2016",2016/01,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
1864,"Feb., 2016",2016/02,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814
1876,"Mar., 2016",2016/03,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
1896,"Apr., 2016",2016/04,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
1915,"May, 2016",2016/05,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814
1939,"Jun., 2016",2016/06,"Los Angeles County, CA",6037,52,34.3155072,-118.2096814
1966,"Jul., 2016",2016/07,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
1992,"Aug., 2016",2016/08,"Los Angeles County, CA",6037,50,34.3155072,-118.2096814
2024,"Sep., 2016",2016/09,"Los Angeles County, CA",6037,47,34.3155072,-118.2096814
2050,"Oct., 2016",2016/10,"Los Angeles County, CA",6037,57,34.3155072,-118.2096814
2074,"Nov., 2016",2016/11,"Los Angeles County, CA",6037,44,34.3155072,-118.2096814
2100,"Dec., 2016",2016/12,"Los Angeles County, CA",6037,30,34.3155072,-118.2096814
0,"Jan., 2007",2007/01,"Maricopa County, AZ",4013,24,33.34883,-112.49123
20,"Feb., 2007",2007/02,"Maricopa County, AZ",4013,26,33.34883,-112.49123
36,"Mar., 2007",2007/03,"Maricopa County, AZ",4013,21,33.34883,-112.49123
53,"Apr., 2007",2007/04,"Maricopa County, AZ",4013,21,33.34883,-112.49123
72,"May, 2007",2007/05,"Maricopa County, AZ",4013,30,33.34883,-112.49123
93,"Jun., 2007",2007/06,"Maricopa County, AZ",4013,20,33.34883,-112.49123
113,"Jul., 2007",2007/07,"Maricopa County, AZ",4013,34,33.34883,-112.49123
138,"Aug., 2007",2007/08,"Maricopa County, AZ",4013,20,33.34883,-112.49123
162,"Sep., 2007",2007/09,"Maricopa County, AZ",4013,18,33.34883,-112.49123
183,"Oct., 2007",2007/10,"Maricopa County, AZ",4013,21,33.34883,-112.49123
203,"Nov., 2007",2007/11,"Maricopa County, AZ",4013,30,33.34883,-112.49123
224,"Dec., 2007",2007/12,"Maricopa County, AZ",4013,12,33.34883,-112.49123
244,"Jan., 2008",2008/01,"Maricopa County, AZ",4013,21,33.34883,-112.49123
259,"Feb., 2008",2008/02,"Maricopa County, AZ",4013,21,33.34883,-112.49123
273,"Mar., 2008",2008/03,"Maricopa County, AZ",4013,21,33.34883,-112.49123
290,"Apr., 2008",2008/04,"Maricopa County, AZ",4013,29,33.34883,-112.49123
310,"May, 2008",2008/05,"Maricopa County, AZ",4013,18,33.34883,-112.49123
330,"Jun., 2008",2008/06,"Maricopa County, AZ",4013,29,33.34883,-112.49123
353,"Jul., 2008",2008/07,"Maricopa County, AZ",4013,15,33.34883,-112.49123
373,"Aug., 2008",2008/08,"Maricopa County, AZ",4013,16,33.34883,-112.49123
392,"Sep., 2008",2008/09,"Maricopa County, AZ",4013,13,33.34883,-112.49123
414,"Oct., 2008",2008/10,"Maricopa County, AZ",4013,15,33.34883,-112.49123
436,"Nov., 2008",2008/11,"Maricopa County, AZ",4013,16,33.34883,-112.49123
455,"Dec., 2008",2008/12,"Maricopa County, AZ",4013,19,33.34883,-112.49123
470,"Jan., 2009",2009/01,"Maricopa County, AZ",4013,11,33.34883,-112.49123
492,"Mar., 2009",2009/03,"Maricopa County, AZ",4013,15,33.34883,-112.49123
508,"Apr., 2009",2009/04,"Maricopa County, AZ",4013,13,33.34883,-112.49123
525,"May, 2009",2009/05,"Maricopa County, AZ",4013,15,33.34883,-112.49123
542,"Jun., 2009",2009/06,"Maricopa County, AZ",4013,17,33.34883,-112.49123
558,"Jul., 2009",2009/07,"Maricopa County, AZ",4013,16,33.34883,-112.49123
579,"Aug., 2009",2009/08,"Maricopa County, AZ",4013,11,33.34883,-112.49123
596,"Sep., 2009",2009/09,"Maricopa County, AZ",4013,14,33.34883,-112.49123
611,"Oct., 2009",2009/10,"Maricopa County, AZ",4013,10,33.34883,-112.49123
641,"Dec., 2009",2009/12,"Maricopa County, AZ",4013,11,33.34883,-112.49123
656,"Jan., 2010",2010/01,"Maricopa County, AZ",4013,21,33.34883,-112.49123
668,"Feb., 2010",2010/02,"Maricopa County, AZ",4013,15,33.34883,-112.49123
677,"Mar., 2010",2010/03,"Maricopa County, AZ",4013,13,33.34883,-112.49123
711,"May, 2010",2010/05,"Maricopa County, AZ",4013,13,33.34883,-112.49123
743,"Jul., 2010",2010/07,"Maricopa County, AZ",4013,17,33.34883,-112.49123
762,"Aug., 2010",2010/08,"Maricopa County, AZ",4013,20,33.34883,-112.49123
780,"Sep., 2010",2010/09,"Maricopa County, AZ",4013,13,33.34883,-112.49123
795,"Oct., 2010",2010/10,"Maricopa County, AZ",4013,23,33.34883,-112.49123
808,"Nov., 2010",2010/11,"Maricopa County, AZ",4013,19,33.34883,-112.49123
826,"Dec., 2010",2010/12,"Maricopa County, AZ",4013,19,33.34883,-112.49123
853,"Feb., 2011",2011/02,"Maricopa County, AZ",4013,12,33.34883,-112.49123
864,"Mar., 2011",2011/03,"Maricopa County, AZ",4013,13,33.34883,-112.49123
876,"Apr., 2011",2011/04,"Maricopa County, AZ",4013,20,33.34883,-112.49123
892,"May, 2011",2011/05,"Maricopa County, AZ",4013,16,33.34883,-112.49123
909,"Jun., 2011",2011/06,"Maricopa County, AZ",4013,12,33.34883,-112.49123
924,"Jul., 2011",2011/07,"Maricopa County, AZ",4013,14,33.34883,-112.49123
943,"Aug., 2011",2011/08,"Maricopa County, AZ",4013,18,33.34883,-112.49123
960,"Sep., 2011",2011/09,"Maricopa County, AZ",4013,10,33.34883,-112.49123
979,"Oct., 2011",2011/10,"Maricopa County, AZ",4013,14,33.34883,-112.49123
993,"Nov., 2011",2011/11,"Maricopa County, AZ",4013,12,33.34883,-112.49123
1006,"Dec., 2011",2011/12,"Maricopa County, AZ",4013,13,33.34883,-112.49123
1018,"Jan., 2012",2012/01,"Maricopa County, AZ",4013,25,33.34883,-112.49123
1045,"Mar., 2012",2012/03,"Maricopa County, AZ",4013,16,33.34883,-112.49123
1060,"Apr., 2012",2012/04,"Maricopa County, AZ",4013,17,33.34883,-112.49123
1075,"May, 2012",2012/05,"Maricopa County, AZ",4013,19,33.34883,-112.49123
1093,"Jun., 2012",2012/06,"Maricopa County, AZ",4013,16,33.34883,-112.49123
1111,"Jul., 2012",2012/07,"Maricopa County, AZ",4013,18,33.34883,-112.49123
1150,"Sep., 2012",2012/09,"Maricopa County, AZ",4013,11,33.34883,-112.49123
1183,"Nov., 2012",2012/11,"Maricopa County, AZ",4013,14,33.34883,-112.49123
1199,"Dec., 2012",2012/12,"Maricopa County, AZ",4013,10,33.34883,-112.49123
1214,"Jan., 2013",2013/01,"Maricopa County, AZ",4013,13,33.34883,-112.49123
1230,"Feb., 2013",2013/02,"Maricopa County, AZ",4013,10,33.34883,-112.49123
1243,"Mar., 2013",2013/03,"Maricopa County, AZ",4013,22,33.34883,-112.49123
1259,"Apr., 2013",2013/04,"Maricopa County, AZ",4013,21,33.34883,-112.49123
1273,"May, 2013",2013/05,"Maricopa County, AZ",4013,11,33.34883,-112.49123
1287,"Jun., 2013",2013/06,"Maricopa County, AZ",4013,14,33.34883,-112.49123
1303,"Jul., 2013",2013/07,"Maricopa County, AZ",4013,14,33.34883,-112.49123
1323,"Aug., 2013",2013/08,"Maricopa County, AZ",4013,12,33.34883,-112.49123
1343,"Sep., 2013",2013/09,"Maricopa County, AZ",4013,20,33.34883,-112.49123
1358,"Oct., 2013",2013/10,"Maricopa County, AZ",4013,22,33.34883,-112.49123
1375,"Nov., 2013",2013/11,"Maricopa County, AZ",4013,10,33.34883,-112.49123
1393,"Dec., 2013",2013/12,"Maricopa County, AZ",4013,12,33.34883,-112.49123
1408,"Jan., 2014",2014/01,"Maricopa County, AZ",4013,10,33.34883,-112.49123
1420,"Feb., 2014",2014/02,"Maricopa County, AZ",4013,10,33.34883,-112.49123
1430,"Mar., 2014",2014/03,"Maricopa County, AZ",4013,15,33.34883,-112.49123
1443,"Apr., 2014",2014/04,"Maricopa County, AZ",4013,18,33.34883,-112.49123
1474,"Jun., 2014",2014/06,"Maricopa County, AZ",4013,20,33.34883,-112.49123
1493,"Jul., 2014",2014/07,"Maricopa County, AZ",4013,11,33.34883,-112.49123
1506,"Aug., 2014",2014/08,"Maricopa County, AZ",4013,17,33.34883,-112.49123
1521,"Sep., 2014",2014/09,"Maricopa County, AZ",4013,11,33.34883,-112.49123
1537,"Oct., 2014",2014/10,"Maricopa County, AZ",4013,14,33.34883,-112.49123
1555,"Nov., 2014",2014/11,"Maricopa County, AZ",4013,12,33.34883,-112.49123
1569,"Dec., 2014",2014/12,"Maricopa County, AZ",4013,17,33.34883,-112.49123
1589,"Jan., 2015",2015/01,"Maricopa County, AZ",4013,11,33.34883,-112.49123
1608,"Feb., 2015",2015/02,"Maricopa County, AZ",4013,10,33.34883,-112.49123
1620,"Mar., 2015",2015/03,"Maricopa County, AZ",4013,11,33.34883,-112.49123
1636,"Apr., 2015",2015/04,"Maricopa County, AZ",4013,23,33.34883,-112.49123
1651,"May, 2015",2015/05,"Maricopa County, AZ",4013,13,33.34883,-112.49123
1673,"Jun., 2015",2015/06,"Maricopa County, AZ",4013,12,33.34883,-112.49123
1698,"Jul., 2015",2015/07,"Maricopa County, AZ",4013,14,33.34883,-112.49123
1727,"Aug., 2015",2015/08,"Maricopa County, AZ",4013,23,33.34883,-112.49123
1750,"Sep., 2015",2015/09,"Maricopa County, AZ",4013,12,33.34883,-112.49123
1776,"Oct., 2015",2015/10,"Maricopa County, AZ",4013,12,33.34883,-112.49123
1801,"Nov., 2015",2015/11,"Maricopa County, AZ",4013,15,33.34883,-112.49123
1824,"Dec., 2015",2015/12,"Maricopa County, AZ",4013,18,33.34883,-112.49123
1845,"Jan., 2016",2016/01,"Maricopa County, AZ",4013,20,33.34883,-112.49123
1863,"Feb., 2016",2016/02,"Maricopa County, AZ",4013,17,33.34883,-112.49123
1875,"Mar., 2016",2016/03,"Maricopa County, AZ",4013,11,33.34883,-112.49123
1895,"Apr., 2016",2016/04,"Maricopa County, AZ",4013,20,33.34883,-112.49123
1914,"May, 2016",2016/05,"Maricopa County, AZ",4013,16,33.34883,-112.49123
1938,"Jun., 2016",2016/06,"Maricopa County, AZ",4013,26,33.34883,-112.49123
1964,"Jul., 2016",2016/07,"Maricopa County, AZ",4013,26,33.34883,-112.49123
1990,"Aug., 2016",2016/08,"Maricopa County, AZ",4013,28,33.34883,-112.49123
2023,"Sep., 2016",2016/09,"Maricopa County, AZ",4013,18,33.34883,-112.49123
2048,"Oct., 2016",2016/10,"Maricopa County, AZ",4013,15,33.34883,-112.49123
2071,"Nov., 2016",2016/11,"Maricopa County, AZ",4013,16,33.34883,-112.49123
2098,"Dec., 2016",2016/12,"Maricopa County, AZ",4013,12,33.34883,-112.49123
27,"Feb., 2007",2007/02,"Marion County, IN",18097,10,39.7810289,-86.1365457
231,"Dec., 2007",2007/12,"Marion County, IN",18097,14,39.7810289,-86.1365457
250,"Jan., 2008",2008/01,"Marion County, IN",18097,12,39.7810289,-86.1365457
339,"Jun., 2008",2008/06,"Marion County, IN",18097,10,39.7810289,-86.1365457
361,"Jul., 2008",2008/07,"Marion County, IN",18097,12,39.7810289,-86.1365457
442,"Nov., 2008",2008/11,"Marion County, IN",18097,11,39.7810289,-86.1365457
461,"Dec., 2008",2008/12,"Marion County, IN",18097,11,39.7810289,-86.1365457
531,"May, 2009",2009/05,"Marion County, IN",18097,12,39.7810289,-86.1365457
661,"Jan., 2010",2010/01,"Marion County, IN",18097,14,39.7810289,-86.1365457
683,"Mar., 2010",2010/03,"Marion County, IN",18097,10,39.7810289,-86.1365457
700,"Apr., 2010",2010/04,"Marion County, IN",18097,10,39.7810289,-86.1365457
717,"May, 2010",2010/05,"Marion County, IN",18097,12,39.7810289,-86.1365457
801,"Oct., 2010",2010/10,"Marion County, IN",18097,11,39.7810289,-86.1365457
845,"Jan., 2011",2011/01,"Marion County, IN",18097,11,39.7810289,-86.1365457
947,"Aug., 2011",2011/08,"Marion County, IN",18097,10,39.7810289,-86.1365457
1100,"Jun., 2012",2012/06,"Marion County, IN",18097,12,39.7810289,-86.1365457
1136,"Aug., 2012",2012/08,"Marion County, IN",18097,10,39.7810289,-86.1365457
1157,"Sep., 2012",2012/09,"Marion County, IN",18097,12,39.7810289,-86.1365457
1190,"Nov., 2012",2012/11,"Marion County, IN",18097,10,39.7810289,-86.1365457
1219,"Jan., 2013",2013/01,"Marion County, IN",18097,13,39.7810289,-86.1365457
1249,"Mar., 2013",2013/03,"Marion County, IN",18097,12,39.7810289,-86.1365457
1278,"May, 2013",2013/05,"Marion County, IN",18097,11,39.7810289,-86.1365457
1292,"Jun., 2013",2013/06,"Marion County, IN",18097,10,39.7810289,-86.1365457
1311,"Jul., 2013",2013/07,"Marion County, IN",18097,11,39.7810289,-86.1365457
1330,"Aug., 2013",2013/08,"Marion County, IN",18097,11,39.7810289,-86.1365457
1347,"Sep., 2013",2013/09,"Marion County, IN",18097,10,39.7810289,-86.1365457
1364,"Oct., 2013",2013/10,"Marion County, IN",18097,11,39.7810289,-86.1365457
1398,"Dec., 2013",2013/12,"Marion County, IN",18097,18,39.7810289,-86.1365457
