,Month,Month Code,County,County Code,Deaths,latitude,longitude,Population,
233,"Dec., 2007",2007/12,"Baltimore city, MD",24510,10,39.2559916,-76.634341,"640,150",
252,"Jan., 2008",2008/01,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"638,091",
282,"Mar., 2008",2008/03,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"638,091",
321,"May, 2008",2008/05,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"638,091",
342,"Jun., 2008",2008/06,"Baltimore city, MD",24510,20,39.2559916,-76.634341,"638,091",
363,"Jul., 2008",2008/07,"Baltimore city, MD",24510,13,39.2559916,-76.634341,"638,091",
382,"Aug., 2008",2008/08,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"638,091",
401,"Sep., 2008",2008/09,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"638,091",
426,"Oct., 2008",2008/10,"Baltimore city, MD",24510,19,39.2559916,-76.634341,"638,091",
444,"Nov., 2008",2008/11,"Baltimore city, MD",24510,20,39.2559916,-76.634341,"638,091",
463,"Dec., 2008",2008/12,"Baltimore city, MD",24510,17,39.2559916,-76.634341,"638,091",
475,"Jan., 2009",2009/01,"Baltimore city, MD",24510,19,39.2559916,-76.634341,"637,418",
500,"Mar., 2009",2009/03,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"637,418",
515,"Apr., 2009",2009/04,"Baltimore city, MD",24510,13,39.2559916,-76.634341,"637,418",
534,"May, 2009",2009/05,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"637,418",
551,"Jun., 2009",2009/06,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"637,418",
570,"Jul., 2009",2009/07,"Baltimore city, MD",24510,13,39.2559916,-76.634341,"637,418",
588,"Aug., 2009",2009/08,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"637,418",
603,"Sep., 2009",2009/09,"Baltimore city, MD",24510,18,39.2559916,-76.634341,"637,418",
618,"Oct., 2009",2009/10,"Baltimore city, MD",24510,13,39.2559916,-76.634341,"637,418",
632,"Nov., 2009",2009/11,"Baltimore city, MD",24510,18,39.2559916,-76.634341,"637,418",
647,"Dec., 2009",2009/12,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"637,418",
685,"Mar., 2010",2010/03,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"621,180",
702,"Apr., 2010",2010/04,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"621,180",
720,"May, 2010",2010/05,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"621,180",
735,"Jun., 2010",2010/06,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"621,180",
747,"Jul., 2010",2010/07,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"621,180",
768,"Aug., 2010",2010/08,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"621,180",
787,"Sep., 2010",2010/09,"Baltimore city, MD",24510,10,39.2559916,-76.634341,"621,180",
802,"Oct., 2010",2010/10,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"621,180",
815,"Nov., 2010",2010/11,"Baltimore city, MD",24510,10,39.2559916,-76.634341,"621,180",
832,"Dec., 2010",2010/12,"Baltimore city, MD",24510,17,39.2559916,-76.634341,"621,180",
848,"Jan., 2011",2011/01,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"620,792",
885,"Apr., 2011",2011/04,"Baltimore city, MD",24510,18,39.2559916,-76.634341,"620,792",
900,"May, 2011",2011/05,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"620,792",
916,"Jun., 2011",2011/06,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"620,792",
932,"Jul., 2011",2011/07,"Baltimore city, MD",24510,20,39.2559916,-76.634341,"620,792",
967,"Sep., 2011",2011/09,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"620,792",
986,"Oct., 2011",2011/10,"Baltimore city, MD",24510,13,39.2559916,-76.634341,"620,792",
1000,"Nov., 2011",2011/11,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"620,792",
1038,"Feb., 2012",2012/02,"Baltimore city, MD",24510,10,39.2559916,-76.634341,"622,705",
1054,"Mar., 2012",2012/03,"Baltimore city, MD",24510,18,39.2559916,-76.634341,"622,705",
1065,"Apr., 2012",2012/04,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"622,705",
1084,"May, 2012",2012/05,"Baltimore city, MD",24510,19,39.2559916,-76.634341,"622,705",
1103,"Jun., 2012",2012/06,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"622,705",
1118,"Jul., 2012",2012/07,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"622,705",
1138,"Aug., 2012",2012/08,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"622,705",
1159,"Sep., 2012",2012/09,"Baltimore city, MD",24510,19,39.2559916,-76.634341,"622,705",
1175,"Oct., 2012",2012/10,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"622,705",
1191,"Nov., 2012",2012/11,"Baltimore city, MD",24510,13,39.2559916,-76.634341,"622,705",
1208,"Dec., 2012",2012/12,"Baltimore city, MD",24510,10,39.2559916,-76.634341,"622,705",
1221,"Jan., 2013",2013/01,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"623,215",
1236,"Feb., 2013",2013/02,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"623,215",
1251,"Mar., 2013",2013/03,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"623,215",
1264,"Apr., 2013",2013/04,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"623,215",
1280,"May, 2013",2013/05,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"623,215",
1294,"Jun., 2013",2013/06,"Baltimore city, MD",24510,22,39.2559916,-76.634341,"623,215",
1313,"Jul., 2013",2013/07,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"623,215",
1332,"Aug., 2013",2013/08,"Baltimore city, MD",24510,10,39.2559916,-76.634341,"623,215",
1348,"Sep., 2013",2013/09,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"623,215",
1366,"Oct., 2013",2013/10,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"623,215",
1382,"Nov., 2013",2013/11,"Baltimore city, MD",24510,18,39.2559916,-76.634341,"623,215",
1399,"Dec., 2013",2013/12,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"623,215",
1414,"Jan., 2014",2014/01,"Baltimore city, MD",24510,20,39.2559916,-76.634341,"623,711",
1464,"May, 2014",2014/05,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"623,711",
1484,"Jun., 2014",2014/06,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"623,711",
1499,"Jul., 2014",2014/07,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"623,711",
1513,"Aug., 2014",2014/08,"Baltimore city, MD",24510,17,39.2559916,-76.634341,"623,711",
1529,"Sep., 2014",2014/09,"Baltimore city, MD",24510,13,39.2559916,-76.634341,"623,711",
1545,"Oct., 2014",2014/10,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"623,711",
1577,"Dec., 2014",2014/12,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"623,711",
1595,"Jan., 2015",2015/01,"Baltimore city, MD",24510,22,39.2559916,-76.634341,"621,849",
1628,"Mar., 2015",2015/03,"Baltimore city, MD",24510,11,39.2559916,-76.634341,"621,849",
1642,"Apr., 2015",2015/04,"Baltimore city, MD",24510,14,39.2559916,-76.634341,"621,849",
1660,"May, 2015",2015/05,"Baltimore city, MD",24510,38,39.2559916,-76.634341,"621,849",
1685,"Jun., 2015",2015/06,"Baltimore city, MD",24510,19,39.2559916,-76.634341,"621,849",
1710,"Jul., 2015",2015/07,"Baltimore city, MD",24510,35,39.2559916,-76.634341,"621,849",
1738,"Aug., 2015",2015/08,"Baltimore city, MD",24510,28,39.2559916,-76.634341,"621,849",
1759,"Sep., 2015",2015/09,"Baltimore city, MD",24510,20,39.2559916,-76.634341,"621,849",
1788,"Oct., 2015",2015/10,"Baltimore city, MD",24510,24,39.2559916,-76.634341,"621,849",
1813,"Nov., 2015",2015/11,"Baltimore city, MD",24510,24,39.2559916,-76.634341,"621,849",
1832,"Dec., 2015",2015/12,"Baltimore city, MD",24510,20,39.2559916,-76.634341,"621,849",
1852,"Jan., 2016",2016/01,"Baltimore city, MD",24510,12,39.2559916,-76.634341,"611,648",
1867,"Feb., 2016",2016/02,"Baltimore city, MD",24510,22,39.2559916,-76.634341,"611,648",
1884,"Mar., 2016",2016/03,"Baltimore city, MD",24510,16,39.2559916,-76.634341,"611,648",
1903,"Apr., 2016",2016/04,"Baltimore city, MD",24510,23,39.2559916,-76.634341,"611,648",
1924,"May, 2016",2016/05,"Baltimore city, MD",24510,17,39.2559916,-76.634341,"611,648",
1950,"Jun., 2016",2016/06,"Baltimore city, MD",24510,23,39.2559916,-76.634341,"611,648",
1977,"Jul., 2016",2016/07,"Baltimore city, MD",24510,26,39.2559916,-76.634341,"611,648",
2004,"Aug., 2016",2016/08,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"611,648",
2032,"Sep., 2016",2016/09,"Baltimore city, MD",24510,15,39.2559916,-76.634341,"611,648",
2057,"Oct., 2016",2016/10,"Baltimore city, MD",24510,20,39.2559916,-76.634341,"611,648",
2085,"Nov., 2016",2016/11,"Baltimore city, MD",24510,25,39.2559916,-76.634341,"611,648",
2110,"Dec., 2016",2016/12,"Baltimore city, MD",24510,24,39.2559916,-76.634341,"611,648",
1709,"Jul., 2015",2015/07,"Baltimore County, MD",24005,12,39.4445243,-76.6483482,"831,128",
1927,"May, 2016",2016/05,"Bernalillo County, NM",35001,10,35.0349239,-106.6870693,"662,564",
17,"Jan., 2007",2007/01,"Bexar County, TX",48029,12,29.4263987,-98.5104781,"1,589,000",
134,"Jul., 2007",2007/07,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,589,000",
158,"Aug., 2007",2007/08,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,589,000",
178,"Sep., 2007",2007/09,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,589,000",
327,"May, 2008",2008/05,"Bexar County, TX",48029,12,29.4263987,-98.5104781,"1,621,000",
349,"Jun., 2008",2008/06,"Bexar County, TX",48029,11,29.4263987,-98.5104781,"1,621,000",
370,"Jul., 2008",2008/07,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,621,000",
409,"Sep., 2008",2008/09,"Bexar County, TX",48029,15,29.4263987,-98.5104781,"1,621,000",
432,"Oct., 2008",2008/10,"Bexar County, TX",48029,16,29.4263987,-98.5104781,"1,621,000",
821,"Nov., 2010",2010/11,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,723,000",
1014,"Dec., 2011",2011/12,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,756,000",
1032,"Jan., 2012",2012/01,"Bexar County, TX",48029,11,29.4263987,-98.5104781,"1,790,000",
1042,"Feb., 2012",2012/02,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,790,000",
1057,"Mar., 2012",2012/03,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,790,000",
1072,"Apr., 2012",2012/04,"Bexar County, TX",48029,11,29.4263987,-98.5104781,"1,790,000",
1129,"Jul., 2012",2012/07,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,790,000",
1319,"Jul., 2013",2013/07,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,824,000",
1339,"Aug., 2013",2013/08,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,824,000",
1389,"Nov., 2013",2013/11,"Bexar County, TX",48029,11,29.4263987,-98.5104781,"1,824,000",
1472,"May, 2014",2014/05,"Bexar County, TX",48029,10,29.4263987,-98.5104781,"1,860,000",
1517,"Aug., 2014",2014/08,"Bexar County, TX",48029,15,29.4263987,-98.5104781,"1,860,000",
1566,"Nov., 2014",2014/11,"Bexar County, TX",48029,12,29.4263987,-98.5104781,"1,860,000",
1584,"Dec., 2014",2014/12,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,860,000",
1603,"Jan., 2015",2015/01,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,898,000",
1668,"May, 2015",2015/05,"Bexar County, TX",48029,11,29.4263987,-98.5104781,"1,898,000",
1693,"Jun., 2015",2015/06,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,898,000",
1772,"Sep., 2015",2015/09,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,898,000",
1872,"Feb., 2016",2016/02,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,714,773",
1890,"Mar., 2016",2016/03,"Bexar County, TX",48029,14,29.4263987,-98.5104781,"1,714,773",
1909,"Apr., 2016",2016/04,"Bexar County, TX",48029,13,29.4263987,-98.5104781,"1,714,773",
1933,"May, 2016",2016/05,"Bexar County, TX",48029,12,29.4263987,-98.5104781,"1,714,773",
1960,"Jun., 2016",2016/06,"Bexar County, TX",48029,16,29.4263987,-98.5104781,"1,714,773",
2018,"Aug., 2016",2016/08,"Bexar County, TX",48029,16,29.4263987,-98.5104781,"1,714,773",
2067,"Oct., 2016",2016/10,"Bexar County, TX",48029,12,29.4263987,-98.5104781,"1,714,773",
2094,"Nov., 2016",2016/11,"Bexar County, TX",48029,12,29.4263987,-98.5104781,"1,714,773",
2119,"Dec., 2016",2016/12,"Bexar County, TX",48029,12,29.4263987,-98.5104781,"1,714,773",
85,"May, 2007",2007/05,"Bronx County, NY",36005,11,40.85703325,-73.83669616,"1,385,000",
155,"Aug., 2007",2007/08,"Bronx County, NY",36005,12,40.85703325,-73.83669616,"1,385,000",
194,"Oct., 2007",2007/10,"Bronx County, NY",36005,10,40.85703325,-73.83669616,"1,385,000",
325,"May, 2008",2008/05,"Bronx County, NY",36005,10,40.85703325,-73.83669616,"1,389,000",
386,"Aug., 2008",2008/08,"Bronx County, NY",36005,12,40.85703325,-73.83669616,"1,389,000",
590,"Aug., 2009",2009/08,"Bronx County, NY",36005,12,40.85703325,-73.83669616,"1,397,000",
650,"Dec., 2009",2009/12,"Bronx County, NY",36005,11,40.85703325,-73.83669616,"1,397,000",
752,"Jul., 2010",2010/07,"Bronx County, NY",36005,19,40.85703325,-73.83669616,"1,388,000",
887,"Apr., 2011",2011/04,"Bronx County, NY",36005,15,40.85703325,-73.83669616,"1,400,000",
953,"Aug., 2011",2011/08,"Bronx County, NY",36005,11,40.85703325,-73.83669616,"1,400,000",
972,"Sep., 2011",2011/09,"Bronx County, NY",36005,11,40.85703325,-73.83669616,"1,400,000",
988,"Oct., 2011",2011/10,"Bronx County, NY",36005,10,40.85703325,-73.83669616,"1,400,000",
1012,"Dec., 2011",2011/12,"Bronx County, NY",36005,10,40.85703325,-73.83669616,"1,400,000",
1123,"Jul., 2012",2012/07,"Bronx County, NY",36005,13,40.85703325,-73.83669616,"1,415,000",
1162,"Sep., 2012",2012/09,"Bronx County, NY",36005,13,40.85703325,-73.83669616,"1,415,000",
517,"Apr., 2009",2009/04,"Broome County, NY",36007,11,42.1455623,-75.8404114,"1,940,630",
40,"Mar., 2007",2007/03,"Broward County, FL",12011,13,26.1598074,-80.4623642,"1,747,000",
98,"Jun., 2007",2007/06,"Broward County, FL",12011,11,26.1598074,-80.4623642,"1,747,000",
206,"Nov., 2007",2007/11,"Broward County, FL",12011,12,26.1598074,-80.4623642,"1,747,000",
263,"Feb., 2008",2008/02,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,753,000",
439,"Nov., 2008",2008/11,"Broward County, FL",12011,11,26.1598074,-80.4623642,"1,753,000",
842,"Jan., 2011",2011/01,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,788,000",
1021,"Jan., 2012",2012/01,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,818,000",
1326,"Aug., 2013",2013/08,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,844,000",
1395,"Dec., 2013",2013/12,"Broward County, FL",12011,12,26.1598074,-80.4623642,"1,844,000",
1732,"Aug., 2015",2015/08,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,896,000",
1805,"Nov., 2015",2015/11,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,896,000",
2051,"Oct., 2016",2016/10,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,896,000",
2101,"Dec., 2016",2016/12,"Broward County, FL",12011,10,26.1598074,-80.4623642,"1,896,000",
1121,"Jul., 2012",2012/07,"Camden County, NJ",34007,11,39.8014709,-74.968553,"512,993",
12,"Jan., 2007",2007/01,"Clark County, NV",32003,13,36.13440979,-115.0472645,"1,839,000",
31,"Feb., 2007",2007/02,"Clark County, NV",32003,11,36.13440979,-115.0472645,"1,839,000",
84,"May, 2007",2007/05,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,839,000",
106,"Jun., 2007",2007/06,"Clark County, NV",32003,11,36.13440979,-115.0472645,"1,839,000",
129,"Jul., 2007",2007/07,"Clark County, NV",32003,16,36.13440979,-115.0472645,"1,839,000",
154,"Aug., 2007",2007/08,"Clark County, NV",32003,12,36.13440979,-115.0472645,"1,839,000",
218,"Nov., 2007",2007/11,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,839,000",
302,"Apr., 2008",2008/04,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,879,000",
345,"Jun., 2008",2008/06,"Clark County, NV",32003,13,36.13440979,-115.0472645,"1,879,000",
365,"Jul., 2008",2008/07,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,879,000",
477,"Jan., 2009",2009/01,"Clark County, NV",32003,17,36.13440979,-115.0472645,"1,903,000",
488,"Feb., 2009",2009/02,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,903,000",
605,"Sep., 2009",2009/09,"Clark County, NV",32003,12,36.13440979,-115.0472645,"1,903,000",
665,"Jan., 2010",2010/01,"Clark County, NV",32003,15,36.13440979,-115.0472645,"1,953,000",
750,"Jul., 2010",2010/07,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,953,000",
771,"Aug., 2010",2010/08,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,953,000",
1067,"Apr., 2012",2012/04,"Clark County, NV",32003,10,36.13440979,-115.0472645,"1,998,000",
1193,"Nov., 2012",2012/11,"Clark County, NV",32003,13,36.13440979,-115.0472645,"1,998,000",
1450,"Apr., 2014",2014/04,"Clark County, NV",32003,10,36.13440979,-115.0472645,"2,069,000",
1466,"May, 2014",2014/05,"Clark County, NV",32003,11,36.13440979,-115.0472645,"2,069,000",
1501,"Jul., 2014",2014/07,"Clark County, NV",32003,15,36.13440979,-115.0472645,"2,069,000",
1531,"Sep., 2014",2014/09,"Clark County, NV",32003,10,36.13440979,-115.0472645,"2,069,000",
1663,"May, 2015",2015/05,"Clark County, NV",32003,10,36.13440979,-115.0472645,"2,115,000",
1715,"Jul., 2015",2015/07,"Clark County, NV",32003,11,36.13440979,-115.0472645,"2,115,000",
1743,"Aug., 2015",2015/08,"Clark County, NV",32003,17,36.13440979,-115.0472645,"2,115,000",
1764,"Sep., 2015",2015/09,"Clark County, NV",32003,11,36.13440979,-115.0472645,"2,115,000",
1816,"Nov., 2015",2015/11,"Clark County, NV",32003,14,36.13440979,-115.0472645,"2,115,000",
1835,"Dec., 2015",2015/12,"Clark County, NV",32003,16,36.13440979,-115.0472645,"2,115,000",
1856,"Jan., 2016",2016/01,"Clark County, NV",32003,10,36.13440979,-115.0472645,"2,204,079",
1869,"Feb., 2016",2016/02,"Clark County, NV",32003,13,36.13440979,-115.0472645,"2,204,079",
1906,"Apr., 2016",2016/04,"Clark County, NV",32003,20,36.13440979,-115.0472645,"2,204,079",
1954,"Jun., 2016",2016/06,"Clark County, NV",32003,15,36.13440979,-115.0472645,"2,204,079",
2009,"Aug., 2016",2016/08,"Clark County, NV",32003,12,36.13440979,-115.0472645,"2,204,079",
2036,"Sep., 2016",2016/09,"Clark County, NV",32003,10,36.13440979,-115.0472645,"2,204,079",
2061,"Oct., 2016",2016/10,"Clark County, NV",32003,13,36.13440979,-115.0472645,"2,204,079",
2089,"Nov., 2016",2016/11,"Clark County, NV",32003,13,36.13440979,-115.0472645,"2,204,079",
184,"Oct., 2007",2007/10,"Contra Costa County, CA",6013,10,37.9034806,-121.9175345,"1,011,000",
226,"Dec., 2007",2007/12,"Contra Costa County, CA",6013,19,37.9034806,-121.9175345,"1,011,000",
375,"Aug., 2008",2008/08,"Contra Costa County, CA",6013,11,37.9034806,-121.9175345,"1,025,000",
560,"Jul., 2009",2009/07,"Contra Costa County, CA",6013,13,37.9034806,-121.9175345,"1,041,000",
581,"Aug., 2009",2009/08,"Contra Costa County, CA",6013,10,37.9034806,-121.9175345,"1,041,000",
865,"Mar., 2011",2011/03,"Contra Costa County, CA",6013,10,37.9034806,-121.9175345,"1,067,000",
926,"Jul., 2011",2011/07,"Contra Costa County, CA",6013,11,37.9034806,-121.9175345,"1,067,000",
1674,"Jun., 2015",2015/06,"Contra Costa County, CA",6013,12,37.9034806,-121.9175345,"1,127,000",
7,"Jan., 2007",2007/01,"Cook County, IL",17031,21,41.8197385,-87.756525,"5,236,000",
26,"Feb., 2007",2007/02,"Cook County, IL",17031,24,41.8197385,-87.756525,"5,236,000",
42,"Mar., 2007",2007/03,"Cook County, IL",17031,41,41.8197385,-87.756525,"5,236,000",
59,"Apr., 2007",2007/04,"Cook County, IL",17031,28,41.8197385,-87.756525,"5,236,000",
79,"May, 2007",2007/05,"Cook County, IL",17031,33,41.8197385,-87.756525,"5,236,000",
102,"Jun., 2007",2007/06,"Cook County, IL",17031,52,41.8197385,-87.756525,"5,236,000",
122,"Jul., 2007",2007/07,"Cook County, IL",17031,36,41.8197385,-87.756525,"5,236,000",
148,"Aug., 2007",2007/08,"Cook County, IL",17031,50,41.8197385,-87.756525,"5,236,000",
169,"Sep., 2007",2007/09,"Cook County, IL",17031,47,41.8197385,-87.756525,"5,236,000",
189,"Oct., 2007",2007/10,"Cook County, IL",17031,38,41.8197385,-87.756525,"5,236,000",
212,"Nov., 2007",2007/11,"Cook County, IL",17031,30,41.8197385,-87.756525,"5,236,000",
230,"Dec., 2007",2007/12,"Cook County, IL",17031,27,41.8197385,-87.756525,"5,236,000",
249,"Jan., 2008",2008/01,"Cook County, IL",17031,30,41.8197385,-87.756525,"5,257,000",
265,"Feb., 2008",2008/02,"Cook County, IL",17031,25,41.8197385,-87.756525,"5,257,000",
279,"Mar., 2008",2008/03,"Cook County, IL",17031,39,41.8197385,-87.756525,"5,257,000",
295,"Apr., 2008",2008/04,"Cook County, IL",17031,41,41.8197385,-87.756525,"5,257,000",
318,"May, 2008",2008/05,"Cook County, IL",17031,45,41.8197385,-87.756525,"5,257,000",
338,"Jun., 2008",2008/06,"Cook County, IL",17031,59,41.8197385,-87.756525,"5,257,000",
360,"Jul., 2008",2008/07,"Cook County, IL",17031,53,41.8197385,-87.756525,"5,257,000",
379,"Aug., 2008",2008/08,"Cook County, IL",17031,55,41.8197385,-87.756525,"5,257,000",
399,"Sep., 2008",2008/09,"Cook County, IL",17031,60,41.8197385,-87.756525,"5,257,000",
422,"Oct., 2008",2008/10,"Cook County, IL",17031,40,41.8197385,-87.756525,"5,257,000",
441,"Nov., 2008",2008/11,"Cook County, IL",17031,40,41.8197385,-87.756525,"5,257,000",
460,"Dec., 2008",2008/12,"Cook County, IL",17031,30,41.8197385,-87.756525,"5,257,000",
474,"Jan., 2009",2009/01,"Cook County, IL",17031,30,41.8197385,-87.756525,"5,287,000",
485,"Feb., 2009",2009/02,"Cook County, IL",17031,22,41.8197385,-87.756525,"5,287,000",
498,"Mar., 2009",2009/03,"Cook County, IL",17031,21,41.8197385,-87.756525,"5,287,000",
512,"Apr., 2009",2009/04,"Cook County, IL",17031,38,41.8197385,-87.756525,"5,287,000",
530,"May, 2009",2009/05,"Cook County, IL",17031,51,41.8197385,-87.756525,"5,287,000",
547,"Jun., 2009",2009/06,"Cook County, IL",17031,47,41.8197385,-87.756525,"5,287,000",
567,"Jul., 2009",2009/07,"Cook County, IL",17031,52,41.8197385,-87.756525,"5,287,000",
586,"Aug., 2009",2009/08,"Cook County, IL",17031,47,41.8197385,-87.756525,"5,287,000",
601,"Sep., 2009",2009/09,"Cook County, IL",17031,42,41.8197385,-87.756525,"5,287,000",
616,"Oct., 2009",2009/10,"Cook County, IL",17031,39,41.8197385,-87.756525,"5,287,000",
631,"Nov., 2009",2009/11,"Cook County, IL",17031,38,41.8197385,-87.756525,"5,287,000",
646,"Dec., 2009",2009/12,"Cook County, IL",17031,42,41.8197385,-87.756525,"5,287,000",
660,"Jan., 2010",2010/01,"Cook County, IL",17031,23,41.8197385,-87.756525,"5,199,000",
670,"Feb., 2010",2010/02,"Cook County, IL",17031,15,41.8197385,-87.756525,"5,199,000",
682,"Mar., 2010",2010/03,"Cook County, IL",17031,31,41.8197385,-87.756525,"5,199,000",
699,"Apr., 2010",2010/04,"Cook County, IL",17031,45,41.8197385,-87.756525,"5,199,000",
716,"May, 2010",2010/05,"Cook County, IL",17031,54,41.8197385,-87.756525,"5,199,000",
730,"Jun., 2010",2010/06,"Cook County, IL",17031,53,41.8197385,-87.756525,"5,199,000",
745,"Jul., 2010",2010/07,"Cook County, IL",17031,46,41.8197385,-87.756525,"5,199,000",
766,"Aug., 2010",2010/08,"Cook County, IL",17031,62,41.8197385,-87.756525,"5,199,000",
784,"Sep., 2010",2010/09,"Cook County, IL",17031,36,41.8197385,-87.756525,"5,199,000",
800,"Oct., 2010",2010/10,"Cook County, IL",17031,39,41.8197385,-87.756525,"5,199,000",
814,"Nov., 2010",2010/11,"Cook County, IL",17031,36,41.8197385,-87.756525,"5,199,000",
830,"Dec., 2010",2010/12,"Cook County, IL",17031,29,41.8197385,-87.756525,"5,199,000",
844,"Jan., 2011",2011/01,"Cook County, IL",17031,25,41.8197385,-87.756525,"5,216,000",
856,"Feb., 2011",2011/02,"Cook County, IL",17031,24,41.8197385,-87.756525,"5,216,000",
869,"Mar., 2011",2011/03,"Cook County, IL",17031,29,41.8197385,-87.756525,"5,216,000",
882,"Apr., 2011",2011/04,"Cook County, IL",17031,31,41.8197385,-87.756525,"5,216,000",
898,"May, 2011",2011/05,"Cook County, IL",17031,39,41.8197385,-87.756525,"5,216,000",
914,"Jun., 2011",2011/06,"Cook County, IL",17031,42,41.8197385,-87.756525,"5,216,000",
930,"Jul., 2011",2011/07,"Cook County, IL",17031,65,41.8197385,-87.756525,"5,216,000",
946,"Aug., 2011",2011/08,"Cook County, IL",17031,33,41.8197385,-87.756525,"5,216,000",
964,"Sep., 2011",2011/09,"Cook County, IL",17031,45,41.8197385,-87.756525,"5,216,000",
984,"Oct., 2011",2011/10,"Cook County, IL",17031,46,41.8197385,-87.756525,"5,216,000",
997,"Nov., 2011",2011/11,"Cook County, IL",17031,44,41.8197385,-87.756525,"5,216,000",
1009,"Dec., 2011",2011/12,"Cook County, IL",17031,38,41.8197385,-87.756525,"5,216,000",
1023,"Jan., 2012",2012/01,"Cook County, IL",17031,38,41.8197385,-87.756525,"5,233,000",
1037,"Feb., 2012",2012/02,"Cook County, IL",17031,33,41.8197385,-87.756525,"5,233,000",
1052,"Mar., 2012",2012/03,"Cook County, IL",17031,47,41.8197385,-87.756525,"5,233,000",
1063,"Apr., 2012",2012/04,"Cook County, IL",17031,40,41.8197385,-87.756525,"5,233,000",
1080,"May, 2012",2012/05,"Cook County, IL",17031,50,41.8197385,-87.756525,"5,233,000",
1099,"Jun., 2012",2012/06,"Cook County, IL",17031,49,41.8197385,-87.756525,"5,233,000",
1115,"Jul., 2012",2012/07,"Cook County, IL",17031,54,41.8197385,-87.756525,"5,233,000",
1135,"Aug., 2012",2012/08,"Cook County, IL",17031,50,41.8197385,-87.756525,"5,233,000",
